Date Time,Humidity,Rain,Photo Resistor Value,Photo Resistor LED,Revolution,RPM,Wind Speed KPH,Wind Degree,Wind Direction,CO2 Level,Temperature,Air Pressure
2022-01-10 12:01:42,88.8,942.0,852.0, LED OFF ,1.0,20.0,1.15,225.0,SW,745.0,7.3,101438.97
2022-01-10 12:01:48,88.8,942.0,851.0, LED OFF ,2.0,40.0,2.3,225.0,SW,745.0,7.3,101439.57
2022-01-10 12:01:54,88.8,942.0,852.0, LED OFF ,4.0,80.0,4.6,225.0,SW,741.0,7.3,101439.5
2022-01-10 12:02:00,88.7,936.0,845.0, LED OFF ,3.0,60.0,3.45,337.5,NNW,736.0,7.3,101438.74
2022-01-10 12:02:06,88.5,942.0,851.0, LED OFF ,2.0,40.0,2.3,315.0,NW,741.0,7.3,101439.23
2022-01-10 12:02:12,88.3,942.0,851.0, LED OFF ,2.0,39.0,2.24,315.0,NW,741.0,7.3,101438.91
2022-01-10 12:02:18,88.3,944.0,850.0, LED OFF ,2.0,40.0,2.3,135.0,SE,741.0,7.3,101439.79
2022-01-10 12:02:24,88.4,941.0,850.0, LED OFF ,3.0,60.0,3.45,135.0,SE,736.0,7.3,101440.21
2022-01-10 12:02:30,88.4,943.0,850.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101439.85
2022-01-10 12:02:36,88.5,942.0,850.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101440.28
2022-01-10 12:02:42,88.5,942.0,850.0, LED OFF ,1.0,19.0,1.09,135.0,SE,736.0,7.3,101440.55
2022-01-10 12:02:48,88.5,944.0,850.0, LED OFF ,1.0,19.0,1.09,180.0,S,736.0,7.3,101440.51
2022-01-10 12:02:54,88.5,941.0,850.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101440.77
2022-01-10 12:03:00,88.5,943.0,850.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101441.27
2022-01-10 12:03:06,88.6,941.0,850.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101442.64
2022-01-10 12:03:12,88.5,942.0,850.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101443.14
2022-01-10 12:03:18,88.6,943.0,849.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101444.07
2022-01-10 12:03:24,88.7,935.0,843.0, LED OFF ,2.0,39.0,2.24,315.0,NW,745.0,7.3,101443.74
2022-01-10 12:03:30,88.7,943.0,849.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101443.57
2022-01-10 12:03:36,88.8,941.0,848.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101443.84
2022-01-10 12:03:42,88.9,942.0,848.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101444.6
2022-01-10 12:03:48,88.9,944.0,848.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101444.92
2022-01-10 12:03:54,89.0,941.0,847.0, LED OFF ,1.0,19.0,1.09,180.0,S,736.0,7.3,101445.71
2022-01-10 12:04:00,89.0,942.0,848.0, LED OFF ,2.0,39.0,2.24,225.0,SW,745.0,7.3,101446.21
2022-01-10 12:04:06,88.9,944.0,847.0, LED OFF ,1.0,20.0,1.15,225.0,SW,745.0,7.3,101446.8
2022-01-10 12:04:12,88.9,941.0,847.0, LED OFF ,1.0,20.0,1.15,225.0,SW,750.0,7.3,101446.57
2022-01-10 12:04:18,88.9,943.0,846.0, LED OFF ,1.0,20.0,1.15,225.0,SW,750.0,7.3,101445.85
2022-01-10 12:04:24,88.9,942.0,847.0, LED OFF ,1.0,20.0,1.15,225.0,SW,745.0,7.3,101445.85
2022-01-10 12:04:30,89.0,943.0,847.0, LED OFF ,1.0,19.0,1.09,225.0,SW,745.0,7.3,101446.41
2022-01-10 12:04:36,88.9,943.0,846.0, LED OFF ,1.0,19.0,1.09,225.0,SW,745.0,7.3,101446.74
2022-01-10 12:04:42,88.8,942.0,845.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101446.41
2022-01-10 12:04:48,88.8,943.0,846.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101446.57
2022-01-10 12:04:54,88.8,942.0,845.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101446.8
2022-01-10 12:05:00,88.7,944.0,845.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101446.74
2022-01-10 12:05:06,88.7,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101447.17
2022-01-10 12:05:12,88.6,943.0,845.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101447.33
2022-01-10 12:05:18,88.6,941.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101447.73
2022-01-10 12:05:24,88.6,943.0,844.0, LED OFF ,4.0,80.0,4.6,180.0,S,750.0,7.3,101447.07
2022-01-10 12:05:30,88.6,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101447.33
2022-01-10 12:05:36,88.7,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.49
2022-01-10 12:05:42,88.7,944.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101448.92
2022-01-10 12:05:48,88.8,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.76
2022-01-10 12:05:54,88.8,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.36
2022-01-10 12:06:00,88.8,944.0,845.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.42
2022-01-10 12:06:06,88.8,942.0,845.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.21
2022-01-10 12:06:12,88.8,942.0,845.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101447.87
2022-01-10 12:06:18,88.9,944.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.36
2022-01-10 12:06:24,89.0,942.0,844.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101449.02
2022-01-10 12:06:30,89.0,941.0,845.0, LED OFF ,0.0,0.0,0.0,337.5,NNW,745.0,7.3,101447.87
2022-01-10 12:06:36,88.9,943.0,845.0, LED OFF ,1.0,20.0,1.15,202.5,SSW,745.0,7.3,101447.94
2022-01-10 12:06:42,88.7,943.0,846.0, LED OFF ,2.0,40.0,2.3,202.5,SSW,741.0,7.3,101449.48
2022-01-10 12:06:48,88.7,942.0,845.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101450.03
2022-01-10 12:06:54,88.7,943.0,846.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101450.36
2022-01-10 12:07:00,88.6,942.0,846.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101450.03
2022-01-10 12:07:06,88.7,943.0,848.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.3,101449.31
2022-01-10 12:07:12,88.8,943.0,848.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.3,101449.64
2022-01-10 12:07:18,88.7,942.0,848.0, LED OFF ,1.0,20.0,1.15,315.0,NW,745.0,7.3,101449.14
2022-01-10 12:07:24,88.6,943.0,848.0, LED OFF ,1.0,19.0,1.09,135.0,SE,736.0,7.3,101448.88
2022-01-10 12:07:30,88.6,943.0,849.0, LED OFF ,1.0,19.0,1.09,180.0,S,736.0,7.3,101448.88
2022-01-10 12:07:36,88.5,936.0,844.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101449.03
2022-01-10 12:07:42,88.6,944.0,849.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.53
2022-01-10 12:07:48,88.6,941.0,849.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.1
2022-01-10 12:07:54,88.6,942.0,849.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101450.09
2022-01-10 12:08:00,88.6,944.0,850.0, LED OFF ,2.0,39.0,2.24,180.0,S,736.0,7.3,101450.02
2022-01-10 12:08:06,88.6,941.0,850.0, LED OFF ,2.0,39.0,2.24,180.0,S,732.0,7.3,101449.42
2022-01-10 12:08:12,88.6,943.0,850.0, LED OFF ,2.0,40.0,2.3,180.0,S,732.0,7.3,101448.92
2022-01-10 12:08:18,88.6,944.0,852.0, LED OFF ,3.0,60.0,3.45,180.0,S,732.0,7.3,101448.89
2022-01-10 12:08:24,88.5,942.0,851.0, LED OFF ,3.0,60.0,3.45,180.0,S,736.0,7.3,101449.22
2022-01-10 12:08:30,88.5,942.0,852.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101449.22
2022-01-10 12:08:36,88.5,944.0,851.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101449.26
2022-01-10 12:08:42,88.4,942.0,851.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101448.11
2022-01-10 12:08:49,88.5,942.0,852.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,745.0,7.3,101448.21
2022-01-10 12:08:55,88.7,944.0,853.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.28
2022-01-10 12:09:01,88.8,942.0,852.0, LED OFF ,0.0,0.0,0.0,225.0,SW,741.0,7.3,101448.55
2022-01-10 12:09:07,88.8,943.0,854.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.3,101448.97
2022-01-10 12:09:13,88.8,943.0,853.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.3,101448.88
2022-01-10 12:09:19,88.8,941.0,853.0, LED OFF ,1.0,20.0,1.15,0.0,N,745.0,7.3,101450.03
2022-01-10 12:09:25,88.9,944.0,854.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.3,101449.71
2022-01-10 12:09:31,88.9,942.0,854.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.3,101450.19
2022-01-10 12:09:37,88.9,942.0,853.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101450.19
2022-01-10 12:09:43,88.9,944.0,853.0, LED OFF ,1.0,19.0,1.09,225.0,SW,741.0,7.3,101449.71
2022-01-10 12:09:49,88.9,941.0,854.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.37
2022-01-10 12:09:55,88.8,943.0,854.0, LED OFF ,0.0,0.0,0.0,180.0,S,736.0,7.3,101448.54
2022-01-10 12:10:01,88.8,943.0,854.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.1
2022-01-10 12:10:07,88.7,942.0,855.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.0
2022-01-10 12:10:13,88.7,938.0,850.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101448.44
2022-01-10 12:10:19,88.6,941.0,854.0, LED OFF ,2.0,39.0,2.24,180.0,S,736.0,7.3,101449.33
2022-01-10 12:10:25,88.6,944.0,855.0, LED OFF ,2.0,39.0,2.24,135.0,SE,741.0,7.3,101449.16
2022-01-10 12:10:31,88.5,942.0,855.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.49
2022-01-10 12:10:37,88.6,936.0,850.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101448.84
2022-01-10 12:10:43,88.6,943.0,857.0, LED OFF ,1.0,20.0,1.15,315.0,NW,745.0,7.3,101449.1
2022-01-10 12:10:49,88.6,942.0,857.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.1
2022-01-10 12:10:55,88.6,943.0,856.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.78
2022-01-10 12:11:01,88.7,943.0,856.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.21
2022-01-10 12:11:07,88.6,942.0,857.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.82
2022-01-10 12:11:13,88.7,944.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.05
2022-01-10 12:11:19,88.7,941.0,857.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.49
2022-01-10 12:11:25,88.7,944.0,857.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.88
2022-01-10 12:11:31,88.7,942.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.82
2022-01-10 12:11:37,88.7,942.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.55
2022-01-10 12:11:43,88.7,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.64
2022-01-10 12:11:49,88.7,942.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101450.14
2022-01-10 12:11:55,88.7,944.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.32
2022-01-10 12:12:01,88.8,942.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.92
2022-01-10 12:12:07,88.8,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.26
2022-01-10 12:12:13,88.7,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.99
2022-01-10 12:12:19,88.8,942.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.92
2022-01-10 12:12:25,88.7,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.09
2022-01-10 12:12:31,88.8,942.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,741.0,7.3,101448.92
2022-01-10 12:12:37,88.8,943.0,859.0, LED OFF ,1.0,19.0,1.09,225.0,SW,741.0,7.3,101448.82
2022-01-10 12:12:43,88.7,943.0,859.0, LED OFF ,3.0,59.0,3.39,225.0,SW,732.0,7.3,101448.72
2022-01-10 12:12:49,88.7,942.0,859.0, LED OFF ,2.0,40.0,2.3,225.0,SW,727.0,7.3,101449.03
2022-01-10 12:12:55,88.6,944.0,860.0, LED OFF ,2.0,40.0,2.3,225.0,SW,718.0,7.3,101449.53
2022-01-10 12:13:01,88.4,942.0,858.0, LED OFF ,3.0,60.0,3.45,225.0,SW,732.0,7.3,101449.16
2022-01-10 12:13:07,88.3,943.0,859.0, LED OFF ,2.0,40.0,2.3,225.0,SW,732.0,7.3,101449.99
2022-01-10 12:13:13,88.3,937.0,854.0, LED OFF ,2.0,39.0,2.24,225.0,SW,741.0,7.3,101450.41
2022-01-10 12:13:19,88.2,942.0,859.0, LED OFF ,1.0,19.0,1.09,225.0,SW,745.0,7.3,101449.99
2022-01-10 12:13:25,88.2,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101450.02
2022-01-10 12:13:31,88.2,942.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.3,101449.6
2022-01-10 12:13:37,88.2,944.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.96
2022-01-10 12:13:43,88.3,942.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101450.03
2022-01-10 12:13:49,88.3,944.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.3,101450.14
2022-01-10 12:13:55,88.4,942.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101449.48
2022-01-10 12:14:01,88.4,943.0,859.0, LED OFF ,0.0,0.0,0.0,292.5,WNW,750.0,7.3,101449.75
2022-01-10 12:14:07,88.5,943.0,857.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.67
2022-01-10 12:14:13,88.6,942.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,741.0,7.3,101450.47
2022-01-10 12:14:19,88.6,944.0,858.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101450.63
2022-01-10 12:14:25,88.6,942.0,857.0, LED OFF ,2.0,40.0,2.3,135.0,SE,741.0,7.3,101450.63
2022-01-10 12:14:31,88.5,943.0,857.0, LED OFF ,2.0,39.0,2.24,180.0,S,741.0,7.3,101449.38
2022-01-10 12:14:37,88.5,942.0,858.0, LED OFF ,2.0,40.0,2.3,180.0,S,736.0,7.3,101449.8
2022-01-10 12:14:43,88.5,943.0,857.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101449.37
2022-01-10 12:14:49,88.4,943.0,857.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101449.64
2022-01-10 12:14:55,88.4,936.0,851.0, LED OFF ,2.0,40.0,2.3,180.0,S,745.0,7.3,101449.86
2022-01-10 12:15:01,88.4,943.0,856.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101450.13
2022-01-10 12:15:07,88.4,944.0,857.0, LED OFF ,2.0,39.0,2.24,180.0,S,741.0,7.3,101449.87
2022-01-10 12:15:13,88.5,944.0,857.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101450.03
2022-01-10 12:15:19,88.4,942.0,857.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101450.52
2022-01-10 12:15:25,88.4,942.0,857.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101450.13
2022-01-10 12:15:31,88.5,944.0,856.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101450.46
2022-01-10 12:15:37,88.7,944.0,857.0, LED OFF ,2.0,39.0,2.24,135.0,SE,741.0,7.3,101451.28
2022-01-10 12:15:43,88.6,943.0,856.0, LED OFF ,2.0,39.0,2.24,135.0,SE,745.0,7.3,101451.28
2022-01-10 12:15:49,88.6,942.0,857.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101451.11
2022-01-10 12:15:55,88.6,943.0,857.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101450.13
2022-01-10 12:16:01,88.7,944.0,857.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101450.24
2022-01-10 12:16:07,88.7,944.0,857.0, LED OFF ,1.0,20.0,1.15,135.0,SE,750.0,7.3,101450.39
2022-01-10 12:16:14,88.8,944.0,857.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101449.48
2022-01-10 12:16:20,88.9,943.0,856.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101449.64
2022-01-10 12:16:26,88.9,942.0,857.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101449.25
2022-01-10 12:16:32,88.9,942.0,858.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.3,101449.64
2022-01-10 12:16:38,88.9,942.0,857.0, LED OFF ,1.0,20.0,1.15,337.5,NNW,745.0,7.3,101449.31
2022-01-10 12:16:44,88.8,943.0,857.0, LED OFF ,2.0,40.0,2.3,337.5,NNW,745.0,7.3,101449.14
2022-01-10 12:16:50,88.8,943.0,857.0, LED OFF ,1.0,19.0,1.09,180.0,S,741.0,7.3,101449.38
2022-01-10 12:16:56,88.8,943.0,858.0, LED OFF ,1.0,19.0,1.09,180.0,S,741.0,7.3,101449.04
2022-01-10 12:17:02,88.6,944.0,858.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101448.12
2022-01-10 12:17:08,88.5,944.0,858.0, LED OFF ,1.0,20.0,1.15,180.0,S,741.0,7.3,101448.45
2022-01-10 12:17:14,88.6,944.0,858.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.3,101448.45
2022-01-10 12:17:20,88.6,944.0,857.0, LED OFF ,1.0,19.0,1.09,135.0,SE,745.0,7.3,101448.55
2022-01-10 12:17:26,88.6,943.0,858.0, LED OFF ,1.0,19.0,1.09,135.0,SE,750.0,7.3,101448.97
2022-01-10 12:17:32,88.6,943.0,858.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101448.39
2022-01-10 12:17:38,88.6,942.0,858.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.4,101448.92
2022-01-10 12:17:44,88.7,942.0,858.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101448.7
2022-01-10 12:17:50,88.7,942.0,858.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.3,101448.64
2022-01-10 12:17:56,88.8,942.0,859.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101449.24
2022-01-10 12:18:02,88.9,942.0,858.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101449.24
2022-01-10 12:18:08,89.0,944.0,859.0, LED OFF ,0.0,0.0,0.0,315.0,NW,750.0,7.3,101449.39
2022-01-10 12:18:14,89.0,943.0,858.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.4,101449.46
2022-01-10 12:18:20,89.0,942.0,858.0, LED OFF ,0.0,0.0,0.0,202.5,SSW,745.0,7.4,101449.2
2022-01-10 12:18:26,88.9,943.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101449.63
2022-01-10 12:18:32,88.9,945.0,858.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.4,101449.29
2022-01-10 12:18:38,88.9,944.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.64
2022-01-10 12:18:44,88.9,942.0,860.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.4,101449.24
2022-01-10 12:18:50,88.9,942.0,859.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.3,101448.47
2022-01-10 12:18:56,88.8,944.0,859.0, LED OFF ,0.0,0.0,0.0,315.0,NW,745.0,7.3,101448.38
2022-01-10 12:19:02,88.9,944.0,860.0, LED OFF ,0.0,0.0,0.0,0.0,N,750.0,7.4,101447.98
2022-01-10 12:19:08,88.9,942.0,859.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.4,101447.97
2022-01-10 12:19:14,88.9,943.0,859.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.4,101447.94
2022-01-10 12:19:20,88.8,944.0,860.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.4,101448.03
2022-01-10 12:19:26,88.8,943.0,860.0, LED OFF ,1.0,20.0,1.15,135.0,SE,736.0,7.4,101447.78
2022-01-10 12:19:32,88.8,942.0,860.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.4,101447.28
2022-01-10 12:19:38,88.9,943.0,861.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.3,101446.07
2022-01-10 12:19:44,88.9,944.0,860.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.4,101446.07
2022-01-10 12:19:50,88.9,943.0,859.0, LED OFF ,0.0,0.0,0.0,135.0,SE,750.0,7.3,101446.39
2022-01-10 12:19:56,88.9,942.0,860.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.4,101446.57
2022-01-10 12:20:02,89.0,942.0,860.0, LED OFF ,1.0,20.0,1.15,135.0,SE,741.0,7.4,101446.57
2022-01-10 12:20:08,88.9,944.0,860.0, LED OFF ,2.0,40.0,2.3,135.0,SE,736.0,7.4,101447.49
2022-01-10 12:20:14,88.8,944.0,860.0, LED OFF ,3.0,60.0,3.45,135.0,SE,736.0,7.4,101448.27
2022-01-10 12:20:20,88.7,942.0,860.0, LED OFF ,2.0,40.0,2.3,180.0,S,741.0,7.4,101448.42
2022-01-10 12:20:26,88.6,942.0,860.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.4,101448.76
2022-01-10 12:20:32,88.6,943.0,860.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.4,101448.76
2022-01-10 12:20:38,88.6,944.0,861.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.4,101449.78
2022-01-10 12:20:44,88.6,944.0,860.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.3,101449.63
2022-01-10 12:20:50,88.7,944.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101450.11
2022-01-10 12:20:56,88.6,943.0,861.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101448.86
2022-01-10 12:21:02,88.6,942.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.3,101449.13
2022-01-10 12:21:08,88.5,942.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,741.0,7.4,101449.36
2022-01-10 12:21:14,88.6,943.0,861.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101449.85
2022-01-10 12:21:20,88.5,944.0,861.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101449.69
2022-01-10 12:21:26,88.6,944.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101450.35
2022-01-10 12:21:32,88.5,943.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101450.44
2022-01-10 12:21:38,88.5,942.0,860.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.4,101450.78
2022-01-10 12:21:44,88.5,942.0,861.0, LED OFF ,0.0,0.0,0.0,180.0,S,750.0,7.4,101451.21
2022-01-10 12:21:50,88.6,944.0,862.0, LED OFF ,1.0,20.0,1.15,0.0,N,750.0,7.4,101449.3
2022-01-10 12:21:56,88.8,944.0,861.0, LED OFF ,1.0,20.0,1.15,0.0,N,745.0,7.4,101449.34
2022-01-10 12:22:02,88.6,944.0,862.0, LED OFF ,0.0,0.0,0.0,0.0,N,745.0,7.4,101449.4
2022-01-10 12:22:08,88.7,943.0,861.0, LED OFF ,2.0,39.0,2.24,225.0,SW,745.0,7.4,101448.75
2022-01-10 12:22:14,88.6,936.0,856.0, LED OFF ,2.0,40.0,2.3,225.0,SW,745.0,7.4,101448.25
2022-01-10 12:22:20,88.5,943.0,862.0, LED OFF ,0.0,0.0,0.0,225.0,SW,750.0,7.4,101448.25
2022-01-10 12:22:26,88.5,945.0,862.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.4,101448.67
2022-01-10 12:22:32,88.6,943.0,862.0, LED OFF ,0.0,0.0,0.0,225.0,SW,745.0,7.4,101449.34
2022-01-10 12:22:38,88.6,942.0,862.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101449.89
2022-01-10 12:22:44,88.6,942.0,862.0, LED OFF ,0.0,0.0,0.0,180.0,S,745.0,7.4,101449.73
2022-01-10 12:22:50,88.7,944.0,862.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.4,101449.73
2022-01-10 12:22:56,88.7,945.0,862.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.4,101450.28
2022-01-10 12:23:02,88.7,944.0,862.0, LED OFF ,0.0,0.0,0.0,135.0,SE,745.0,7.4,101449.96
2022-01-10 12:23:08,88.7,944.0,862.0, LED OFF ,1.0,20.0,1.15,135.0,SE,745.0,7.4,101450.12
2022-01-10 12:23:14,88.7,943.0,863.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.3,101449.14
2022-01-10 12:23:20,88.7,936.0,856.0, LED OFF ,1.0,19.0,1.09,180.0,S,745.0,7.4,101449.07
2022-01-10 12:23:26,88.7,942.0,863.0, LED OFF ,1.0,20.0,1.15,180.0,S,745.0,7.4,101448.58
